Segment Code,Segment Description,Family Code,Family Description,Class Code,Class Description,Brick Code,Brick Description,Core Attribute Type 1 Code,Core Attribute  Type 1 Description,Core Attribute Type 2 Code,Core Attribute  Type 2 Description,Core Attribute Type 3 Code,Core Attribute  Type 3 Description,Core Attribute Type 4 Code,Core Attribute  Type 4 Description,Core Attribute Type 5 Code,Core Attribute  Type 5 Description,Core Attribute Type 6 Code,Core Attribute  Type 6 Description,Core Attribute Type 7 Code,Core Attribute  Type 7 Description,Core Attribute Type 8 Code,Core Attribute  Type 8 Description,Core Attribute Type 9 Code,Core Attribute  Type 9 Description,Core Attribute Type 10 Code,Core Attribute  Type 10 Description,Core Attribute Type 11 Code,Core Attribute  Type 11 Description,Core Attribute Type 12 Code,Core Attribute  Type 12 Description,Core Attribute Type 13 Code,Core Attribute  Type 13 Description,Core Attribute Type 14 Code,Core Attribute  Type 14 Description,Core Attribute Type 15 Code,Core Attribute  Type 15 Description,Core Attribute Type 16 Code,Core Attribute  Type 16 Description,Core Attribute Type 17 Code,Core Attribute  Type 17 Description,Core Attribute Type 18 Code,Core Attribute  Type 18 Description,Core Attribute Type 19 Code,Core Attribute  Type 19 Description,Core Attribute Type 20 Code,Core Attribute  Type 20 Description,Core Attribute Type 21 Code,Core Attribute  Type 21 Description,Core Attribute Type 22 Code,Core Attribute  Type 22 Description,Core Attribute Type 23 Code,Core Attribute  Type 23 Description,Core Attribute Type 24 Code,Core Attribute  Type 24 Description,Core Attribute Type 25 Code,Core Attribute  Type 25 Description
53000000,Beauty/Personal Care/Hygiene,53180000,Personal Hygiene Products,53181700,Baby Diapers/Accessories,10006821,Baby Diapers/Accessories Other,20000366,Target Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53180000,Personal Hygiene Products,53181700,Baby Diapers/Accessories,10006822,Baby Diapers/Accessories Variety Packs,20000366,Target Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53180000,Personal Hygiene Products,53181700,Baby Diapers/Accessories,10000495,Baby Inserts/Pads,20000045,Consumer Lifestage,20000589,Type of Baby Inserts/Pads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53180000,Personal Hygiene Products,53181200,Feminine/Nursing Hygiene,10000344,Feminine Hygiene – Accessories,20000097,If Disposable,20000277,Type of Feminine Hygiene – Accessories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53180000,Personal Hygiene Products,53181200,Feminine/Nursing Hygiene,10000482,Feminine Hygiene – Cups,20000097,If Disposable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53180000,Personal Hygiene Products,53181200,Feminine/Nursing Hygiene,10000483,Feminine Hygiene – Panty Liners,20000727,If Air-permeable,20002244,If with Odour Control,20000396,Type of Feminine Hygiene – Panty Liners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53180000,Personal Hygiene Products,53181200,Feminine/Nursing Hygiene,10000320,Feminine Hygiene – Tampons,20000310,Absorbency Level Claim,20000394,If With Digital Applicator,20000253,Type of Feminine Hygiene – Tampons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53180000,Personal Hygiene Products,53181200,Feminine/Nursing Hygiene,10000376,Feminine Hygiene – Towels/Pads,20000310,Absorbency Level Claim,20000730,If Adhesive,20000097,If Disposable,20001644,If Wings,20002244,If with Odour Control,20001663,Single Wrap/Multi Wrap,20000309,Type of Feminine Hygiene – Towels/Pads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53180000,Personal Hygiene Products,53181200,Feminine/Nursing Hygiene,10000785,Feminine/Nursing Hygiene Other,20000366,Target Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53180000,Personal Hygiene Products,53181200,Feminine/Nursing Hygiene,10000714,Feminine/Nursing Hygiene Variety Packs,20000366,Target Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53180000,Personal Hygiene Products,53181200,Feminine/Nursing Hygiene,10000362,Nursing Hygiene Accessories,20000097,If Disposable,20000295,Type of Nursing Hygiene Accessories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53180000,Personal Hygiene Products,53181100,General Personal Hygiene,10000338,Antiperspirants/Deodorants,20000312,Dispenser Type,20000352,Formation,20000327,If Alcohol Free,20000726,If Antiperspirant,20000366,Target Gender,20001709,Target Use/Application,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53180000,Personal Hygiene Products,53181100,General Personal Hygiene,10000335,Cotton Wool Products,20000352,Formation,20000725,If Pure Cotton Wool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53180000,Personal Hygiene Products,53181100,General Personal Hygiene,10000341,Ear/Nasal Care,20000387,Type of Ear/Nasal Care Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53180000,Personal Hygiene Products,53181100,General Personal Hygiene,10000485,Facial Tissue/Handkerchiefs (Disposable),20000724,If Folded,20000719,If Impregnated,20000723,If Mentholated,20000335,If Moist,20000432,If Refill,20000756,If With Balm/Lotion,20000406,Type of Facial Tissue/Handkerchief (Disposable),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53180000,Personal Hygiene Products,53181100,General Personal Hygiene,10000786,General Personal Hygiene Other,20000366,Target Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53180000,Personal Hygiene Products,53181100,General Personal Hygiene,10000715,General Personal Hygiene Variety Packs,20000366,Target Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53180000,Personal Hygiene Products,53181100,General Personal Hygiene,10000375,Toilet Paper,20000045,Consumer Lifestage,20000352,Formation,20003194,If Biodegradable,20000722,If Lotioned,20000755,If With Recycled Claim,20000717,Number of Ply,20001956,Wet/Dry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53180000,Personal Hygiene Products,53181500,Oral Hygiene,10000536,Breath Fresheners/Mouth Rinses,20000045,Consumer Lifestage,20000312,Dispenser Type,20000352,Formation,20000644,If With Fluoride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53180000,Personal Hygiene Products,53181500,Oral Hygiene,10000383,Dental Cleansing,20000045,Consumer Lifestage,20000352,Formation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53180000,Personal Hygiene Products,53181500,Oral Hygiene,10000336,Denture/Orthodontic – Care,20000352,Formation,20000269,Type of Denture/Orthodontic – Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53180000,Personal Hygiene Products,53181500,Oral Hygiene,10000337,Denture/Orthodontic – Cleansing,20000312,Dispenser Type,20000352,Formation,20001709,Target Use/Application,20000270,Type of Denture/Orthodontic – Cleansing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53180000,Personal Hygiene Products,53181500,Oral Hygiene,10000363,Oral Care – Accessories,20000296,Type of Oral Care Accessory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53180000,Personal Hygiene Products,53181500,Oral Hygiene,10000384,Oral Care – Aids (Non Powered),20000045,Consumer Lifestage,20000381,Type of Oral Care – Aids (Non Powered),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53180000,Personal Hygiene Products,53181500,Oral Hygiene,10000781,Oral Care – Aids (Powered),20000045,Consumer Lifestage,20001116,Corded/Cordless,20000787,Power Source,20001656,Type of Oral Care – Aids (Powered),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53180000,Personal Hygiene Products,53181500,Oral Hygiene,10005839,Oral Care Centre – Brush/Cleanser/Storage (Powered),20002311,If Rechargeable,20002656,Mounted/Unmounted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53180000,Personal Hygiene Products,53181500,Oral Hygiene,10000782,Oral Hygiene – Replacement Parts,20003000,Type of Oral Hygiene - Replacement Parts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53180000,Personal Hygiene Products,53181500,Oral Hygiene,10000783,Oral Hygiene Other,20000366,Target Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53180000,Personal Hygiene Products,53181500,Oral Hygiene,10000716,Oral Hygiene Variety Packs,20000366,Target Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53180000,Personal Hygiene Products,53181600,Personal Hygiene Products Variety Packs,10000712,Personal Hygiene Products Variety Packs,20000366,Target Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53230000,Personal Intimacy,53230100,Sexual Toys/Aids,10006247,Penetration Accessories (Non Powered),20002830,Sex Toy/Aid Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53230000,Personal Intimacy,53230100,Sexual Toys/Aids,10006246,Penetration Accessories (Powered),20000787,Power Source,20002830,Sex Toy/Aid Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53230000,Personal Intimacy,53230100,Sexual Toys/Aids,10006249,Suction Devices (Non Powered),20000366,Target Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53230000,Personal Intimacy,53230100,Sexual Toys/Aids,10006248,Suction Devices (Powered),20000787,Power Source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53130000,Skin Products,53131300,Body Washing,10000328,Bath Additives,20000045,Consumer Lifestage,20000312,Dispenser Type,20000352,Formation,20000336,If Medicated,20000366,Target Gender,20001709,Target Use/Application,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53130000,Skin Products,53131300,Body Washing,10000813,Body Washing Other,20000366,Target Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53130000,Skin Products,53131300,Body Washing,10000722,Body Washing Variety Packs,20000366,Target Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53130000,Skin Products,53131300,Body Washing,10000334,Cleansing/Washing Accessories – Personal,20000045,Consumer Lifestage,20000097,If Disposable,20000267,Type of Cleansing/Washing Accessories – Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53130000,Skin Products,53131300,Body Washing,10000330,Cleansing/Washing/Soap – Body,20000045,Consumer Lifestage,20000312,Dispenser Type,20000352,Formation,20000710,If Hypoallergenic,20003191,Product Usage Body Location,20000366,Target Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53130000,Skin Products,53131300,Body Washing,10000573,Wipes – Personal,20000045,Consumer Lifestage,20000336,If Medicated,20003195,Impregnated with,20000703,Type of Wipes – Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53130000,Skin Products,53131100,Skin Care,10000324,After Shave Care,20000045,Consumer Lifestage,20000312,Dispenser Type,20000352,Formation,20000710,If Hypoallergenic,20003191,Product Usage Body Location,20000366,Target Gender,20000257,Type of Aftershave Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53130000,Skin Products,53131100,Skin Care,10006275,After-Sun Moisturisers,20000045,Consumer Lifestage,20000312,Dispenser Type,20000352,Formation,20000710,If Hypoallergenic,20000366,Target Gender,20001709,Target Use/Application,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53130000,Skin Products,53131100,Skin Care,10000327,Anti-spot Aids (Non Powered),20000260,Type of Anti-spot Aid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53130000,Skin Products,53131100,Skin Care,10000806,Anti-spot Aids (Powered),20001116,Corded/Cordless,20000787,Power Source,20000260,Type of Anti-spot Aid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53130000,Skin Products,53131100,Skin Care,10000332,Cleansers/Cosmetics Removers (Non Powered),20000312,Dispenser Type,20000352,Formation,20000729,If Rinse Off,20003191,Product Usage Body Location,20000366,Target Gender,20000265,Type of Cleansers/Cosmetics Removers (Non Powered),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53130000,Skin Products,53131100,Skin Care,10000808,Cleansers/Cosmetics Removers (Powered),20001116,Corded/Cordless,20000787,Power Source,20001658,Type of Cleansers/Cosmetics Removers (Powered),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53130000,Skin Products,53131100,Skin Care,10000719,Cooling Face/Body Misters,20000366,Target Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53130000,Skin Products,53131100,Skin Care,10000342,Exfoliants/Masks,20000312,Dispenser Type,20000352,Formation,20000710,If Hypoallergenic,20000366,Target Gender,20001709,Target Use/Application,20000275,Type of Exfoliants/Masks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53130000,Skin Products,53131100,Skin Care,10005727,Lip Balms,20000312,Dispenser Type,20000352,Formation,20000239,If Flavoured,20002630,If Tinted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53130000,Skin Products,53131100,Skin Care,10000810,Skin Care – Replacement Parts,20000366,Target Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53130000,Skin Products,53131100,Skin Care,10000812,Skin Care Other,20000366,Target Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53130000,Skin Products,53131100,Skin Care,10000721,Skin Care Variety Packs,20000366,Target Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53130000,Skin Products,53131100,Skin Care,10000356,Skin Care/Moisturising Products,20000045,Consumer Lifestage,20000312,Dispenser Type,20000352,Formation,20000710,If Hypoallergenic,20003191,Product Usage Body Location,20000366,Target Gender,20000720,Time of Application,20000384,Type of Skin Care/Moisturising Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53130000,Skin Products,53131100,Skin Care,10000374,Skin Drying Powder,20000045,Consumer Lifestage,20000710,If Hypoallergenic,20000336,If Medicated,20003191,Product Usage Body Location,20000385,Type of Skin Drying Powder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53130000,Skin Products,53131100,Skin Care,10000484,Toners/Astringents,20000312,Dispenser Type,20000327,If Alcohol Free,20000710,If Hypoallergenic,20000397,Type of Toners/Astringents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53130000,Skin Products,53131400,Skin Products Variety Packs,10000717,Skin Products Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53130000,Skin Products,53131200,Skin Tanning Products,10000811,Skin Tanning Products – Replacement Parts,20000366,Target Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53130000,Skin Products,53131200,Skin Tanning Products,10000814,Skin Tanning Products Other,20000366,Target Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53130000,Skin Products,53131200,Skin Tanning Products,10000723,Skin Tanning Products Variety Packs,20000366,Target Gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53130000,Skin Products,53131200,Skin Tanning Products,10000373,Sun Protection Products,20000045,Consumer Lifestage,20000312,Dispenser Type,20002898,Environmental Conditions,20000352,Formation,20000646,If Water Resistant,20000645,If With Insect Repellent,20003191,Product Usage Body Location,20002897,Ultra Violet (UV) Protection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53130000,Skin Products,53131200,Skin Tanning Products,10000388,Sun Tan Accelerator Products,20000352,Formation,20000710,If Hypoallergenic,20001709,Target Use/Application,20000386,Type of Sun Tan Accelerator Products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53130000,Skin Products,53131200,Skin Tanning Products,10000731,Sunless Tanning – Oral (Non Powered),20000352,Formation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53130000,Skin Products,53131200,Skin Tanning Products,10000355,Sunless Tanning – Topical (Non Powered),20000312,Dispenser Type,20000352,Formation,20000710,If Hypoallergenic,20003191,Product Usage Body Location,20000373,UV Protection Claim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53000000,Beauty/Personal Care/Hygiene,53130000,Skin Products,53131200,Skin Tanning Products,10000809,Sunless Tanning (Powered),20001116,Corded/Cordless,20000787,Power Source,20001661,Type of Sunless Tanning (Powered),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83000000,Building Products,83010000,Building Products,83011800,Abrasives,10003157,Abrasive Pads/Steel Wool,20002272,Texture of Steel Wool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83000000,Building Products,83010000,Building Products,83011800,Abrasives,10003163,Abrasives Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83000000,Building Products,83010000,Building Products,83011800,Abrasives,10005124,Abrasives Replacement Parts-Accessories,20001336,Type of Accessory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83000000,Building Products,83010000,Building Products,83011800,Abrasives,10003164,Abrasives Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83000000,Building Products,83010000,Building Products,83011800,Abrasives,10003159,Emery Cloths/Sheets,20002388,Type of Grit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83000000,Building Products,83010000,Building Products,83011800,Abrasives,10003766,Floor Screeds,20002390,Type of Floor Screeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83000000,Building Products,83010000,Building Products,83011800,Abrasives,10003162,Mineral Abrasives,20002389,Type of Mineral Abrasive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83000000,Building Products,83010000,Building Products,83011800,Abrasives,10003765,Polishing Compound,20000352,Formation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83000000,Building Products,83010000,Building Products,83011800,Abrasives,10003156,Sandpaper,20001983,Backing,20001985,If Perforated,20001986,Type of Sandpaper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83000000,Building Products,83010000,Building Products,83011800,Abrasives,10005715,Wire Brushes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83000000,Building Products,83010000,Building Products,83012500,Access Covers/Panels,10006900,Access Covers/Panels,20003045,Intended Placement,20000430,Location of Use,20000794,Type of Material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83000000,Building Products,83010000,Building Products,83010600,Asphalt/Concrete/Masonry,10002521,Aggregate,20002399,Type of Aggregate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83000000,Building Products,83010000,Building Products,83010600,Asphalt/Concrete/Masonry,10003898,Asphalt/Concrete Patching,20002406,If Fast Drying,20002405,Type of Asphalt/Concrete Patch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83000000,Building Products,83010000,Building Products,83010600,Asphalt/Concrete/Masonry,10003904,Asphalt/Concrete/Masonry Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83000000,Building Products,83010000,Building Products,83010600,Asphalt/Concrete/Masonry,10005632,Asphalt/Concrete/Masonry Replacement Parts/Accessories,20001336,Type of Accessory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83000000,Building Products,83010000,Building Products,83010600,Asphalt/Concrete/Masonry,10003903,Asphalt/Concrete/Masonry Variety Packs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83000000,Building Products,83010000,Building Products,83010600,Asphalt/Concrete/Masonry,10002525,Brick/Block,20002398,Type of Bricks/Blocks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83000000,Building Products,83010000,Building Products,83010600,Asphalt/Concrete/Masonry,10002526,Cement,20002393,Type of Cement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83000000,Building Products,83010000,Building Products,83010600,Asphalt/Concrete/Masonry,10003901,Concrete Air-entraining Agents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83000000,Building Products,83010000,Building Products,83010600,Asphalt/Concrete/Masonry,10003899,Concrete Bonding Agents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83000000,Building Products,83010000,Building Products,83010600,Asphalt/Concrete/Masonry,10003900,Concrete Colouring Agents/Dyes,20000352,Formation,20002407,Type of Concrete Colouring Agent/Dye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83000000,Building Products,83010000,Building Products,83010600,Asphalt/Concrete/Masonry,10002522,Concrete Mixes,20002397,Design of Concrete Mix,20002396,Type of Concrete Mix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83000000,Building Products,83010000,Building Products,83010600,Asphalt/Concrete/Masonry,10008047,Gypsum/Cement Board Repair Kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83000000,Building Products,83010000,Building Products,83010600,Asphalt/Concrete/Masonry,10007760,Leveling Cement/Mortar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83000000,Building Products,83010000,Building Products,83010600,Asphalt/Concrete/Masonry,10002529,Lime (DIY),20002395,Type of Lime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83000000,Building Products,83010000,Building Products,83010600,Asphalt/Concrete/Masonry,10003902,Mortar Mixes,20002408,Type of Mortar Mix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83000000,Building Products,83010000,Building Products,83010600,Asphalt/Concrete/Masonry,10007546,Mortar Tubs/Builders Buckets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83000000,Building Products,83010000,Building Products,83010600,Asphalt/Concrete/Masonry,10008045,Mortar/Cement/Plaster/Grout Additives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83000000,Building Products,83010000,Building Products,83010600,Asphalt/Concrete/Masonry,10002528,Plaster Mixes/Plasterboard Jointing,20002392,Type of Plaster Mix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83000000,Building Products,83010000,Building Products,83010600,Asphalt/Concrete/Masonry,10003896,Plaster of Paris (Moulding Plaster),20002403,If Contains Synthetic Resins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
